Employee_ID,Employee_Name,Department,Leave_Type,Total_Days,EL_Balance,CL_Balance,CO_Balance,Overtime_Hours,Productivity_Score,Is_Peak_Season,Month
1086,Rohan Patel,HR,EL,2.0,9.29,1.23,3.06,1.88,90.09,1,11
1026,Deepa Singh,FIN,EL,7.0,21.09,0.18,4.31,2.91,91.75,0,2
1055,Priya Iyer,FIN,EL,7.0,10.02,1.29,2.2,2.47,84.73,0,6
1087,Arjun Gupta,OPS,CL,8.0,6.63,3.69,1.44,18.3,92.36,0,4
1140,Sanjay Singh,ENG,CL,2.0,17.98,10.3,1.96,17.77,79.8,0,4
1037,Vikram Gupta,OPS,EL,6.0,10.79,10.82,4.17,11.07,87.32,0,4
1139,Arjun Verma,ENG,CL,8.0,8.14,5.02,1.72,9.96,84.15,0,3
1093,Sanjay Reddy,HR,EL,2.0,22.24,5.63,2.2,8.93,83.22,0,3
1107,Priya Singh,SALES,CO,6.0,21.0,5.94,4.25,17.49,78.41,0,1
1104,Vikram Iyer,HR,EL,1.0,5.46,10.66,1.13,18.59,89.35,0,2
1084,Vikram Reddy,ENG,CO,7.0,10.85,6.26,0.86,6.11,81.43,1,11
1071,Arjun Nair,OPS,CO,8.0,16.95,6.06,4.26,13.62,92.94,1,11
1076,Deepa Reddy,FIN,EL,6.0,17.56,2.0,3.53,5.83,80.66,0,7
1100,Sanjay Gupta,FIN,EL,8.0,5.46,6.55,3.53,15.81,78.87,0,8
1107,Priya Singh,SALES,EL,5.0,19.73,7.77,2.26,19.37,76.68,0,4
1145,Sanjay Nair,OPS,EL,9.0,11.86,6.55,1.07,9.51,81.36,0,8
1005,Priya Singh,HR,CO,9.0,9.0,9.45,4.92,0.4,88.98,0,9
1023,Rohan Reddy,FIN,CL,2.0,28.38,0.14,2.94,10.03,92.47,0,5
1080,Sanjay Sharma,ENG,EL,7.0,17.86,8.56,4.63,1.77,94.09,0,4
1100,Sanjay Gupta,FIN,CL,3.0,29.48,1.06,4.61,9.6,87.47,0,9
1148,Meera Iyer,FIN,CL,7.0,28.14,9.95,0.54,2.16,83.56,0,1
1022,Deepa Reddy,FIN,CL,6.0,6.48,7.89,4.42,11.54,82.08,0,4
1052,Arjun Gupta,ENG,CO,4.0,18.6,1.85,1.25,14.77,91.12,0,3
1029,Rohan Verma,ENG,CL,2.0,22.84,0.04,0.23,0.09,87.91,0,6
1139,Arjun Verma,ENG,EL,1.0,28.84,0.64,3.55,10.64,84.56,0,2
1107,Priya Singh,SALES,CO,1.0,9.77,6.63,1.27,19.11,75.57,0,5
1121,Sanjay Nair,OPS,CO,1.0,10.82,5.9,4.36,14.24,86.6,1,12
1029,Rohan Verma,ENG,CO,9.0,11.25,5.0,1.75,17.18,77.53,0,2
1093,Sanjay Reddy,HR,CL,9.0,22.62,10.86,2.17,9.76,93.55,0,9
1013,Meera Reddy,FIN,EL,7.0,12.12,9.18,2.35,6.35,87.45,0,2
1117,Arjun Nair,OPS,CL,6.0,20.84,10.56,4.44,19.15,92.35,1,10
1077,Anjali Gupta,ENG,CL,9.0,13.65,4.06,4.04,2.49,94.41,0,6
1005,Priya Singh,HR,CO,3.0,19.79,7.6,0.27,4.86,90.91,0,9
1001,Rohan Patel,OPS,CO,6.0,26.55,10.72,0.97,2.61,94.51,0,1
1004,Sanjay Singh,OPS,EL,5.0,21.16,6.54,0.26,14.91,85.11,0,7
1023,Rohan Reddy,FIN,EL,6.0,11.97,1.91,0.98,19.46,78.06,0,8
1022,Deepa Reddy,FIN,CL,2.0,9.42,10.38,2.81,19.01,76.45,1,12
1067,Arjun Sharma,HR,EL,2.0,14.57,1.89,3.21,10.73,80.49,0,8
1093,Sanjay Reddy,HR,EL,6.0,13.65,8.96,4.23,7.53,80.93,0,5
1122,Sanjay Nair,HR,CL,2.0,21.5,8.8,1.94,8.66,77.88,0,9
1143,Deepa Verma,SALES,CL,6.0,29.32,3.2,3.58,37.4,63.64,1,10
1145,Sanjay Nair,OPS,CO,3.0,25.87,10.83,4.07,9.18,80.04,1,12
1101,Meera Verma,SALES,EL,9.0,15.62,5.53,0.1,0.34,85.4,0,9
1002,Vikram Gupta,ENG,CO,8.0,14.01,9.58,2.62,11.44,92.06,0,7
1082,Meera Sharma,SALES,CL,1.0,13.17,5.98,4.79,14.69,89.95,0,3
1006,Anjali Iyer,ENG,CO,5.0,6.24,10.19,0.05,18.74,87.55,0,7
1017,Vikram Patel,OPS,CO,4.0,24.92,7.2,3.55,6.08,85.19,1,10
1097,Meera Sharma,HR,CO,1.0,10.38,0.79,2.66,1.24,90.33,0,6
1054,Sanjay Gupta,SALES,CO,8.0,11.33,9.7,0.84,13.97,90.61,0,5
1064,Anjali Nair,HR,EL,6.0,23.49,8.47,2.67,13.58,92.47,0,5
1084,Vikram Reddy,ENG,CO,3.0,16.14,8.57,4.34,0.86,86.48,0,2
1103,Deepa Sharma,FIN,EL,6.0,15.7,3.97,0.45,11.25,84.58,0,2
1139,Arjun Verma,ENG,EL,4.0,12.78,3.85,3.29,12.46,84.89,1,11
1082,Meera Sharma,SALES,CO,4.0,16.7,1.53,3.25,1.46,82.56,0,7
1033,Meera Iyer,ENG,CO,2.0,7.95,11.5,0.46,4.62,75.93,0,1
1136,Rohan Iyer,OPS,EL,6.0,19.76,7.56,4.23,5.94,82.09,0,4
1020,Anjali Verma,ENG,CL,8.0,21.32,10.27,1.44,3.67,82.58,0,8
1007,Meera Reddy,ENG,CL,1.0,21.95,5.73,0.81,6.42,79.5,0,9
1005,Priya Singh,HR,CO,5.0,15.23,3.05,4.3,14.0,85.95,0,4
1099,Deepa Gupta,ENG,CL,4.0,19.1,2.53,4.74,6.71,81.5,0,2
1031,Anjali Reddy,FIN,CO,6.0,23.71,10.43,2.68,15.04,77.8,0,2
1100,Sanjay Gupta,FIN,CO,4.0,14.93,2.55,4.56,18.66,84.95,0,5
1077,Anjali Gupta,ENG,CL,8.0,19.33,0.29,1.98,6.07,89.29,0,7
1117,Arjun Nair,OPS,CL,8.0,18.88,8.91,1.1,7.37,82.28,1,12
1091,Anjali Singh,OPS,EL,6.0,23.88,9.01,1.33,11.44,92.89,0,9
1143,Deepa Verma,SALES,CL,2.0,22.19,5.64,2.29,46.92,68.07,1,10
1006,Anjali Iyer,ENG,EL,4.0,9.52,6.49,1.37,14.61,91.65,1,12
1121,Sanjay Nair,OPS,EL,5.0,17.81,8.55,2.11,13.03,80.18,1,10
1117,Arjun Nair,OPS,CL,7.0,16.54,3.08,3.64,1.47,79.45,0,9
1006,Anjali Iyer,ENG,CO,4.0,19.19,11.41,2.99,0.3,82.06,1,12
1085,Meera Nair,FIN,EL,6.0,14.69,2.71,4.23,6.17,94.84,0,1
1059,Sanjay Nair,FIN,CL,2.0,10.62,9.73,4.39,1.43,75.65,1,10
1054,Sanjay Gupta,SALES,CL,9.0,8.32,0.27,0.25,32.65,53.81,1,12
1109,Arjun Singh,FIN,CO,1.0,7.35,7.91,1.58,15.0,77.73,0,2
1088,Priya Verma,HR,CL,9.0,9.89,0.13,1.21,13.58,79.62,1,10
1019,Priya Sharma,FIN,CL,8.0,14.87,4.47,2.28,3.54,87.68,1,10
1136,Rohan Iyer,OPS,CL,7.0,20.26,4.37,1.05,15.52,84.73,0,5
1016,Meera Sharma,HR,EL,4.0,6.11,9.03,0.4,13.13,75.37,0,5
1102,Priya Reddy,SALES,EL,9.0,11.54,8.67,1.61,14.49,80.7,0,9
1144,Meera Sharma,SALES,EL,3.0,13.48,8.52,0.24,32.69,67.17,1,10
1080,Sanjay Sharma,ENG,EL,9.0,28.71,2.7,5.0,9.91,90.43,0,1
1030,Priya Verma,ENG,CO,6.0,21.7,9.68,0.82,8.85,84.88,1,12
1063,Priya Reddy,FIN,EL,9.0,21.73,7.59,1.16,17.95,92.26,0,3
1062,Anjali Reddy,FIN,EL,5.0,22.68,8.06,0.98,13.43,80.05,0,9
1059,Sanjay Nair,FIN,EL,6.0,13.78,10.05,0.33,18.85,94.73,0,5
1097,Meera Sharma,HR,CO,6.0,18.48,9.32,1.61,7.13,80.12,1,12
1095,Priya Singh,FIN,CO,5.0,10.04,5.16,2.47,1.1,94.09,0,3
1121,Sanjay Nair,OPS,CL,6.0,17.68,4.12,0.92,2.13,94.38,0,9
1126,Vikram Reddy,OPS,CO,3.0,29.04,6.59,3.98,0.88,86.34,0,5
1133,Meera Iyer,SALES,CO,4.0,5.96,4.82,4.0,10.45,86.0,0,5
1147,Sanjay Verma,SALES,CO,2.0,21.88,11.75,3.56,9.86,92.15,0,7
1004,Sanjay Singh,OPS,EL,1.0,24.09,6.13,2.78,8.23,84.21,1,11
1016,Meera Sharma,HR,CO,9.0,9.91,2.46,3.23,16.92,84.44,1,10
1017,Vikram Patel,OPS,CO,2.0,27.76,3.65,2.25,10.88,77.0,0,1
1131,Anjali Iyer,HR,CL,3.0,14.68,7.2,2.57,13.89,76.11,0,3
1067,Arjun Sharma,HR,CL,2.0,25.86,4.33,3.06,3.06,76.32,0,1
1081,Deepa Reddy,OPS,CO,9.0,25.01,8.02,2.69,15.84,84.9,0,3
1003,Sanjay Gupta,HR,EL,7.0,15.36,10.11,1.15,0.11,88.03,0,5
1024,Vikram Singh,HR,CO,2.0,6.51,0.98,3.22,9.3,94.42,0,2
1029,Rohan Verma,ENG,CO,4.0,10.37,10.01,2.1,11.54,92.46,0,2
1054,Sanjay Gupta,SALES,CO,7.0,6.4,7.1,4.29,9.61,75.06,0,3
1052,Arjun Gupta,ENG,CO,7.0,13.0,4.07,3.4,1.16,93.58,0,9
1142,Rohan Patel,ENG,CO,9.0,9.68,0.39,4.73,18.51,78.25,1,11
1041,Sanjay Sharma,HR,CL,2.0,14.87,8.93,4.49,18.52,82.58,0,2
1031,Anjali Reddy,FIN,CL,6.0,21.44,2.34,1.95,18.93,79.93,1,10
1095,Priya Singh,FIN,CL,4.0,12.92,8.45,1.26,15.18,86.22,1,10
1075,Priya Sharma,SALES,CL,8.0,27.65,1.57,2.86,26.48,70.69,1,10
1014,Meera Gupta,HR,EL,9.0,25.89,9.06,3.76,10.36,92.81,0,4
1056,Anjali Iyer,OPS,EL,3.0,12.87,0.63,4.74,12.83,92.54,1,12
1130,Priya Nair,OPS,EL,4.0,11.02,10.53,1.98,9.33,92.21,0,2
1028,Priya Nair,OPS,EL,7.0,22.57,0.5,4.53,9.69,84.21,1,10
1129,Meera Sharma,FIN,EL,9.0,7.34,8.48,2.45,3.82,75.31,0,4
1025,Anjali Sharma,FIN,CL,6.0,20.76,6.36,0.34,19.37,92.74,1,12
1062,Anjali Reddy,FIN,EL,2.0,16.53,3.73,2.45,15.45,78.37,0,8
1096,Arjun Sharma,ENG,EL,1.0,26.65,1.59,2.98,8.99,83.45,0,2
1004,Sanjay Singh,OPS,EL,7.0,7.22,10.33,4.07,0.67,76.82,0,2
1052,Arjun Gupta,ENG,CO,6.0,10.61,6.62,1.79,19.32,94.27,0,5
1013,Meera Reddy,FIN,CL,4.0,18.7,8.92,1.08,1.22,78.12,0,4
1008,Meera Reddy,OPS,CL,4.0,16.76,9.23,0.53,15.38,88.77,0,7
1134,Anjali Iyer,HR,EL,3.0,18.42,11.5,2.94,0.22,76.19,0,9
1067,Arjun Sharma,HR,CL,7.0,14.05,8.81,0.52,15.79,85.65,0,4
1073,Priya Singh,HR,EL,1.0,5.76,5.2,2.85,17.53,93.56,0,2
1095,Priya Singh,FIN,EL,3.0,21.16,0.42,4.44,12.83,87.87,0,5
1075,Priya Sharma,SALES,CL,6.0,15.26,10.39,3.71,46.63,77.1,1,10
1089,Rohan Singh,SALES,CL,7.0,24.18,11.3,1.08,15.43,75.4,0,8
1048,Sanjay Sharma,HR,EL,3.0,26.56,10.25,0.11,12.19,82.36,0,2
1113,Deepa Singh,ENG,CO,5.0,28.58,2.16,3.31,13.44,80.04,0,3
1014,Meera Gupta,HR,CO,8.0,13.75,6.96,1.13,1.3,87.52,1,12
1014,Meera Gupta,HR,CO,7.0,13.47,6.74,2.97,7.45,80.6,0,1
1143,Deepa Verma,SALES,CO,3.0,9.99,7.61,2.85,7.65,81.52,0,9
1110,Anjali Singh,FIN,CL,7.0,21.0,7.29,0.77,4.13,87.43,1,10
1128,Sanjay Singh,SALES,CL,4.0,23.49,9.4,1.51,46.64,66.0,1,12
1081,Deepa Reddy,OPS,CO,6.0,24.42,2.74,0.12,7.68,77.83,0,5
1019,Priya Sharma,FIN,CL,7.0,6.1,10.04,1.24,8.64,88.36,0,2
1125,Rohan Singh,SALES,EL,2.0,7.55,5.92,3.48,5.42,80.93,0,3
1146,Deepa Gupta,ENG,EL,7.0,16.0,9.55,3.05,2.21,87.55,0,6
1050,Arjun Iyer,ENG,CO,6.0,16.56,3.35,1.15,17.49,78.42,0,5
1037,Vikram Gupta,OPS,EL,5.0,13.7,4.16,2.98,19.42,94.66,1,11
1038,Arjun Sharma,SALES,CO,5.0,5.62,4.52,4.48,5.49,80.46,0,7
1112,Sanjay Sharma,OPS,CO,7.0,11.27,7.13,1.04,6.48,87.73,0,3
1029,Rohan Verma,ENG,CO,7.0,7.84,1.67,1.5,5.63,87.08,0,7
1006,Anjali Iyer,ENG,CL,2.0,11.13,11.59,0.04,17.59,78.99,0,2
1147,Sanjay Verma,SALES,CL,4.0,22.68,7.05,1.59,11.08,89.61,0,2
1063,Priya Reddy,FIN,EL,1.0,12.72,4.92,1.74,2.33,75.78,0,9
1103,Deepa Sharma,FIN,CO,4.0,12.39,11.34,4.94,9.47,91.05,0,2
1007,Meera Reddy,ENG,CL,8.0,25.96,8.77,3.32,2.61,87.8,0,5
1103,Deepa Sharma,FIN,EL,2.0,5.33,8.21,0.1,14.14,87.71,0,2
1058,Priya Iyer,HR,EL,6.0,25.85,1.68,4.43,14.6,78.29,0,3
1089,Rohan Singh,SALES,CL,2.0,26.48,4.84,1.99,3.4,82.66,0,8
1011,Arjun Sharma,HR,CO,1.0,7.89,5.26,4.21,11.93,89.49,1,11
1048,Sanjay Sharma,HR,CO,3.0,21.34,0.23,0.64,15.64,94.36,0,4
1057,Rohan Patel,OPS,CL,2.0,5.44,2.31,3.76,18.74,76.75,0,7
1116,Priya Sharma,FIN,CL,8.0,28.32,2.9,3.99,8.66,93.35,0,1
1048,Sanjay Sharma,HR,EL,4.0,26.71,4.6,1.57,7.61,75.37,0,3
1057,Rohan Patel,OPS,EL,8.0,12.83,7.18,2.18,19.62,82.13,0,5
1052,Arjun Gupta,ENG,CL,6.0,20.85,1.52,3.67,5.38,83.97,1,12
1039,Meera Sharma,FIN,CO,8.0,15.61,10.02,0.27,16.95,87.59,0,9
1072,Arjun Patel,ENG,EL,4.0,12.42,9.5,0.5,16.46,88.51,0,7
1108,Meera Reddy,HR,CO,7.0,19.51,7.13,1.45,5.33,90.25,0,8
1032,Arjun Nair,OPS,CL,2.0,6.99,7.13,2.95,13.68,82.4,1,11
1059,Sanjay Nair,FIN,EL,7.0,8.27,11.56,3.17,17.74,83.52,1,12
1147,Sanjay Verma,SALES,EL,6.0,18.63,2.69,2.22,9.68,91.63,0,6
1108,Meera Reddy,HR,EL,8.0,5.44,10.34,0.87,12.44,75.5,0,7
1100,Sanjay Gupta,FIN,CL,4.0,14.11,2.77,2.35,11.22,77.85,0,4
1027,Deepa Nair,ENG,EL,1.0,22.08,3.15,3.23,16.97,83.03,0,9
1115,Meera Iyer,SALES,EL,9.0,15.83,8.44,0.91,12.2,89.52,0,3
1101,Meera Verma,SALES,EL,4.0,14.73,6.69,2.88,30.18,67.04,1,12
1083,Sanjay Nair,ENG,EL,7.0,29.2,9.59,0.68,6.95,94.3,1,10
1050,Arjun Iyer,ENG,CL,6.0,29.98,3.7,4.42,13.52,81.82,0,1
1031,Anjali Reddy,FIN,CL,6.0,9.01,4.07,1.68,0.84,86.96,1,10
1109,Arjun Singh,FIN,CO,7.0,25.1,9.6,4.68,8.06,89.17,1,12
1015,Priya Gupta,FIN,CL,1.0,14.2,4.04,1.26,11.53,94.28,0,2
1009,Arjun Reddy,ENG,CL,8.0,24.58,4.2,1.12,7.06,87.91,0,4
1023,Rohan Reddy,FIN,CO,9.0,8.04,9.72,2.41,9.01,83.48,0,8
1132,Priya Sharma,OPS,CL,1.0,19.16,8.54,4.21,9.28,90.22,0,3
1136,Rohan Iyer,OPS,CL,5.0,17.26,3.8,1.68,6.75,77.46,0,5
1094,Deepa Patel,HR,CL,4.0,7.77,4.12,2.97,3.76,92.76,0,6
1057,Rohan Patel,OPS,EL,8.0,14.16,0.44,4.52,2.56,93.96,0,7
1051,Rohan Gupta,HR,CL,3.0,7.72,3.01,4.47,14.3,87.79,0,6
1126,Vikram Reddy,OPS,CL,4.0,18.14,6.34,4.81,6.42,84.59,0,4
1068,Anjali Sharma,FIN,CO,2.0,8.78,8.41,1.29,18.45,77.58,0,4
1106,Sanjay Patel,HR,CL,4.0,24.72,4.22,0.84,0.67,82.71,1,11
1133,Meera Iyer,SALES,CL,5.0,24.97,4.35,1.09,46.54,60.65,1,12
1086,Rohan Patel,HR,EL,9.0,6.63,0.6,0.58,1.43,90.21,0,8
1031,Anjali Reddy,FIN,CL,8.0,27.77,8.59,4.42,6.39,82.62,0,1
1037,Vikram Gupta,OPS,EL,1.0,8.07,9.87,2.52,17.71,92.73,1,12
1073,Priya Singh,HR,CO,4.0,21.96,3.43,1.26,7.63,85.02,0,7
1129,Meera Sharma,FIN,EL,2.0,6.36,2.02,2.28,16.28,82.61,0,4
1148,Meera Iyer,FIN,CO,9.0,10.39,0.52,1.53,13.92,94.02,1,12
1130,Priya Nair,OPS,EL,9.0,23.7,11.91,1.98,8.32,78.45,0,1
1080,Sanjay Sharma,ENG,CL,8.0,10.46,1.97,1.18,10.05,80.42,0,3
1024,Vikram Singh,HR,CL,9.0,7.45,5.36,3.67,3.46,80.71,0,6
1025,Anjali Sharma,FIN,EL,7.0,13.37,5.57,4.64,18.03,76.8,0,4
1043,Vikram Verma,ENG,EL,7.0,7.67,4.15,0.74,12.72,93.99,0,3
1055,Priya Iyer,FIN,EL,2.0,9.92,0.19,2.68,11.22,82.68,0,7
1096,Arjun Sharma,ENG,CO,2.0,22.39,3.03,1.56,2.42,92.29,0,9
1066,Arjun Gupta,SALES,CL,4.0,19.24,4.93,0.96,14.9,77.54,0,4
1005,Priya Singh,HR,CL,7.0,10.22,3.68,2.38,8.99,89.17,1,11
1115,Meera Iyer,SALES,EL,3.0,19.79,3.73,4.97,0.77,78.25,0,9
1014,Meera Gupta,HR,CO,7.0,7.86,6.4,4.29,14.74,79.31,0,2
1079,Arjun Singh,SALES,CL,6.0,28.61,6.21,0.37,16.33,92.37,0,2
1071,Arjun Nair,OPS,EL,3.0,11.42,0.63,0.05,0.44,75.17,0,7
1142,Rohan Patel,ENG,CL,2.0,10.53,11.84,1.53,2.55,85.91,1,10
1107,Priya Singh,SALES,CL,9.0,29.38,8.45,3.56,1.89,89.64,0,7
1147,Sanjay Verma,SALES,CL,9.0,25.46,0.07,4.96,41.1,71.03,1,12
1105,Rohan Sharma,SALES,CL,4.0,24.5,3.49,1.39,13.34,92.92,0,2
1062,Anjali Reddy,FIN,CO,8.0,5.75,1.26,4.83,18.82,78.88,0,3
1007,Meera Reddy,ENG,CL,8.0,13.57,9.28,2.85,1.85,83.6,0,7
1035,Arjun Reddy,FIN,CO,5.0,25.15,1.57,1.21,4.87,92.55,0,7
1057,Rohan Patel,OPS,CL,2.0,27.99,6.4,0.5,11.77,90.57,0,2
1017,Vikram Patel,OPS,CL,1.0,27.17,8.05,4.91,1.26,93.06,0,9
1098,Priya Sharma,SALES,CL,9.0,29.34,3.46,4.45,17.61,90.15,0,6
1081,Deepa Reddy,OPS,CL,6.0,11.83,7.52,4.14,14.15,84.59,0,8
1031,Anjali Reddy,FIN,CO,4.0,24.64,8.72,3.51,14.33,84.09,0,8
1100,Sanjay Gupta,FIN,EL,7.0,28.42,9.64,2.13,12.7,92.13,1,10
1003,Sanjay Gupta,HR,CO,9.0,7.78,2.93,1.49,11.21,82.96,0,4
1084,Vikram Reddy,ENG,CO,3.0,8.1,5.99,1.68,5.92,76.34,0,8
1003,Sanjay Gupta,HR,CO,8.0,21.58,6.32,0.48,8.04,94.15,1,11
1018,Arjun Gupta,ENG,CL,5.0,7.55,4.98,4.28,14.44,92.68,1,12
1061,Anjali Sharma,OPS,CL,5.0,29.94,2.94,4.21,16.46,79.62,1,10
1024,Vikram Singh,HR,CL,1.0,13.09,10.28,2.97,10.36,89.87,0,4
1006,Anjali Iyer,ENG,EL,4.0,17.95,8.45,4.45,18.32,80.55,1,11
1090,Arjun Reddy,HR,EL,5.0,23.78,4.44,0.87,1.97,81.55,0,1
1103,Deepa Sharma,FIN,CL,2.0,22.1,0.24,0.59,16.89,91.9,0,5
1132,Priya Sharma,OPS,EL,2.0,6.14,1.89,0.69,11.78,92.96,1,10
1087,Arjun Gupta,OPS,CO,8.0,11.44,9.02,0.47,6.42,82.74,1,12
1131,Anjali Iyer,HR,CO,1.0,26.52,5.37,4.59,9.36,80.5,0,3
1118,Meera Reddy,HR,CO,4.0,19.32,4.82,2.15,19.36,89.48,0,8
1006,Anjali Iyer,ENG,CO,5.0,22.12,10.05,3.54,8.12,75.62,1,12
1005,Priya Singh,HR,CO,2.0,28.46,3.8,3.27,1.6,79.85,0,8
1142,Rohan Patel,ENG,CO,8.0,28.2,5.15,4.35,8.98,94.58,1,10
1000,Rohan Reddy,OPS,CL,2.0,26.85,3.16,1.03,5.28,93.2,0,6
1129,Meera Sharma,FIN,CO,2.0,21.89,9.68,1.48,10.2,88.35,0,6
1065,Meera Verma,FIN,CL,3.0,11.31,11.49,0.15,19.16,79.34,1,11
1026,Deepa Singh,FIN,CO,7.0,10.17,7.48,1.79,16.89,84.07,1,12
1130,Priya Nair,OPS,EL,3.0,25.21,1.92,1.39,6.6,88.01,1,11
1137,Meera Gupta,SALES,EL,7.0,15.09,4.85,1.13,0.35,86.5,0,4
1072,Arjun Patel,ENG,CO,1.0,15.71,3.98,4.89,17.27,81.46,0,3
1081,Deepa Reddy,OPS,CO,7.0,28.95,4.85,4.38,3.79,85.96,0,6
1072,Arjun Patel,ENG,CL,1.0,20.64,0.62,1.06,1.49,80.78,0,8
1148,Meera Iyer,FIN,CL,5.0,18.73,3.28,1.22,2.74,91.98,0,5
1081,Deepa Reddy,OPS,CO,5.0,9.43,10.48,3.71,13.19,83.14,0,5
1145,Sanjay Nair,OPS,CL,8.0,15.78,8.24,1.45,16.99,83.75,0,1
1041,Sanjay Sharma,HR,CL,4.0,11.69,9.84,4.98,1.53,84.46,0,1
1137,Meera Gupta,SALES,CL,6.0,25.59,1.85,1.67,41.94,60.85,1,11
1055,Priya Iyer,FIN,CL,4.0,12.94,2.79,4.39,16.71,79.6,0,2
1137,Meera Gupta,SALES,CL,3.0,7.52,7.05,2.26,15.49,79.18,0,1
1130,Priya Nair,OPS,EL,1.0,24.47,8.84,3.45,8.47,93.47,0,5
1110,Anjali Singh,FIN,CL,8.0,12.36,0.16,0.39,7.83,78.08,0,7
1113,Deepa Singh,ENG,CO,3.0,11.16,9.64,3.06,7.54,75.03,0,1
1037,Vikram Gupta,OPS,CL,6.0,6.88,4.17,3.07,16.75,78.67,0,6
1126,Vikram Reddy,OPS,CO,1.0,7.64,3.34,4.45,11.0,83.27,0,7
1048,Sanjay Sharma,HR,CO,1.0,22.57,7.37,2.55,8.68,86.87,0,3
1133,Meera Iyer,SALES,CL,1.0,29.14,10.22,4.57,16.94,84.59,0,1
1044,Arjun Reddy,SALES,CO,8.0,17.56,2.11,3.29,56.75,68.44,1,10
1062,Anjali Reddy,FIN,EL,7.0,17.73,11.9,4.92,12.7,83.86,0,3
1049,Vikram Gupta,HR,CO,1.0,18.75,3.97,0.84,9.33,77.01,1,10
1066,Arjun Gupta,SALES,CO,8.0,16.67,3.08,4.25,7.11,79.59,0,1
1114,Deepa Nair,HR,EL,6.0,6.69,0.39,3.03,12.38,85.59,0,4
1065,Meera Verma,FIN,CL,7.0,6.32,10.27,4.64,1.81,77.27,0,8
1005,Priya Singh,HR,CO,7.0,10.24,11.64,3.34,15.57,90.52,0,1
1032,Arjun Nair,OPS,CL,6.0,19.03,6.4,4.12,19.63,83.22,0,6
1073,Priya Singh,HR,CO,4.0,24.42,4.46,0.2,7.26,87.21,0,3
1021,Arjun Verma,OPS,CL,9.0,28.25,8.49,1.65,7.82,89.82,0,6
1074,Anjali Singh,SALES,CO,3.0,10.4,8.74,3.23,19.71,79.28,0,8
1005,Priya Singh,HR,CL,6.0,14.49,10.65,2.02,12.49,92.78,0,9
1066,Arjun Gupta,SALES,CL,1.0,17.4,5.17,4.77,4.11,81.23,0,8
1014,Meera Gupta,HR,CL,2.0,27.22,3.94,2.11,13.39,75.34,1,11
1021,Arjun Verma,OPS,CO,6.0,26.43,4.5,2.31,0.25,82.99,1,10
1073,Priya Singh,HR,CO,2.0,15.79,11.63,0.7,11.75,79.02,0,5
1067,Arjun Sharma,HR,CO,2.0,21.37,0.59,0.52,2.57,76.83,0,3
1096,Arjun Sharma,ENG,CO,1.0,9.71,6.01,3.97,3.0,88.19,0,7
1068,Anjali Sharma,FIN,CO,1.0,21.55,5.6,4.06,3.12,90.8,0,7
1011,Arjun Sharma,HR,CL,7.0,27.71,2.71,2.74,19.1,84.93,0,9
1001,Rohan Patel,OPS,CL,9.0,16.93,9.4,2.16,5.04,81.53,0,3
1008,Meera Reddy,OPS,CO,2.0,25.76,4.27,1.41,16.82,76.0,0,8
1124,Anjali Sharma,FIN,EL,4.0,12.12,10.94,3.75,1.28,89.29,0,3
1096,Arjun Sharma,ENG,CO,7.0,23.7,1.1,1.3,11.03,84.03,0,5
1091,Anjali Singh,OPS,EL,4.0,28.96,3.13,3.41,18.81,88.27,0,1
1011,Arjun Sharma,HR,EL,5.0,18.39,2.77,3.72,10.56,83.22,0,8
1035,Arjun Reddy,FIN,CO,3.0,19.41,8.23,0.6,2.46,86.31,1,12
1035,Arjun Reddy,FIN,CL,1.0,7.53,1.35,2.87,15.62,82.33,1,12
1056,Anjali Iyer,OPS,EL,8.0,16.65,8.15,4.16,9.18,86.87,0,5
1125,Rohan Singh,SALES,CO,2.0,6.58,5.09,0.08,33.88,57.67,1,11
1133,Meera Iyer,SALES,CL,4.0,27.83,2.78,0.61,0.12,85.16,0,5
1011,Arjun Sharma,HR,CO,8.0,12.71,10.52,3.91,0.31,91.34,0,5
1095,Priya Singh,FIN,CL,1.0,16.71,5.1,1.44,3.44,90.24,1,11
1085,Meera Nair,FIN,CL,7.0,11.12,2.61,0.68,11.03,87.11,0,3
1093,Sanjay Reddy,HR,EL,2.0,21.94,6.55,2.0,8.62,76.15,1,11
1142,Rohan Patel,ENG,CO,6.0,14.59,0.19,2.29,0.51,86.41,0,2
1065,Meera Verma,FIN,CL,9.0,19.54,3.88,2.58,13.99,76.88,0,3
1055,Priya Iyer,FIN,CL,9.0,21.39,6.51,3.83,16.8,91.13,0,7
1111,Anjali Patel,SALES,CO,2.0,14.39,11.79,3.33,19.13,79.03,0,5
1023,Rohan Reddy,FIN,CL,5.0,8.94,6.2,3.96,8.65,84.36,0,3
1049,Vikram Gupta,HR,CO,7.0,20.1,0.65,4.21,12.96,83.08,0,5
1145,Sanjay Nair,OPS,CO,7.0,5.03,7.39,0.95,3.84,88.07,1,12
1073,Priya Singh,HR,CL,4.0,19.5,7.94,3.61,5.1,76.78,1,11
1132,Priya Sharma,OPS,CL,6.0,11.42,1.21,3.03,13.6,87.86,0,6
1019,Priya Sharma,FIN,EL,5.0,12.24,7.95,3.07,10.62,88.66,0,7
1124,Anjali Sharma,FIN,CO,3.0,24.47,2.98,3.39,18.04,82.71,1,11
1051,Rohan Gupta,HR,CL,5.0,27.52,1.57,3.3,10.95,84.89,1,10
